orderHash,maker,taker,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,event
0x77899a2a37a6be7014fe7e0eb404018b24558698e7c11825c31c2f512f41a969,0x601f1c1df1a415965311b6841d8e8eda42697eb5,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443833541,108555083659983933209597798445644913612440610624038028786991485007418559096033,86844066927987146567678238756515930889952488499230423029593188005934847229952,OrderFilled
0xa860b8d27643fd5caaec70a5c27209d192ab41ce4f91307a4080fde1b36e118f,0x89464223b00d829ee865e2d73f88297a29591b70,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,426235697653142310338182606449971190892390541635298039563472052403665910277,69656178681823023809491920669288819567982725150424401804986202879760242049024,885811,26686458066412716914026125451221041263058316778409348743468740064323729973657,13569385457497991651199724805705614201555076328004753598373935625927319879680,OrderFilled
0x70ca23415aed35c19c7aca6188ab84582c24c1ca30d81fedbe65b9866814462c,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,426235697653142310338182606449971190892390541635298039563472052403665910277,69656178681823023809491920669288819567982725150424401804986202879760242925977,13569385457497991651199724805705614201555076328004753598373935625927320765491,26686458066412716914026125451221041263058316778409348743468740064323729096704,OrderFilled
0x75a00ee9bdd59b1ee82d0c2ea8bc6775733078dc3559e8a25ce3fc9754a65e34,0x4c0340f93e3c590118fc6e35215d51ce7dc80cc1,0xcccfdb9281a29d651f216171bbb026a6c1e498ce,0,286414762490332554810282199544568114300467092490653086979504429196364706223,30757273703662114409386042892932725523524839676810774822980920752101925075031,8593944123082061379093159043613555660984881674403010612303492563087302620512,8141631274498794990719834883423368520933045796802852159024361375556391927808,OrderFilled
0x7e436614adb3d0666d7940791e2f6a4289e98ea0d1266b68975a0f6adf84f2e7,0xcccfdb9281a29d651f216171bbb026a6c1e498ce,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,306660389440838261220039165923054283240844481634037145201650021892165094771,37541966432411110234985905295785532624302377840813151622167888565065585016072,115339776388732929035197660848497720713218148788040405586178452820382219007328,8141631274498794990719834883423368520933045796802852159024361375556391927808,OrderFilled
0x9ad51aac3ed2eabb79d3e016d86ec1b567b7b249ae8ad68fe67ad676c9d12f61,0x9199423e64c3e0b4e32381271915efb4d528bd5c,0xf58534bc844aef182d9cb9fe80a6c93126178d5a,0,322676072798039139261233853628446553070009888270169979784202226560912926846,38446592129577643011732553616165906904406049596013468528726150940127406474197,57896044618658097711785492504343953926634992332820282019728792003956564976218,0,OrderFilled
0x7bfaab8ca1c2abf80148d1f38ce7dad3d80a20db8810b2a7f2448d62480eb350,0xf58534bc844aef182d9cb9fe80a6c93126178d5a,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,213527801929775501506256492154375512983083003345807446167825070187255093825,88653318322320212121171535397276679450159832009631056842709712756058489888388,57896044618658097711785492504343953926634992332820282019728792003956564976218,0,OrderFilled
0x6e6b66c6de834f6980e1d211ca6edcc3d6b71c95563331418b0ca5270a274e11,0x4c0340f93e3c590118fc6e35215d51ce7dc80cc1,0x8016502332a54f42608d7e12549dbc82328a9894,0,166772748589794052698760724654034994464018555333525234278380879849664138791,78250122804905085188585079712902375228967606824827412417289695442847544651792,79607061350654884353705052193472936649123114457627887777127089005440276654799,86844066927987146567678238756515930889952488499230423029593188005934847229952,OrderFilled
0xa28dc822c2495a76817e23fe96a7db7043d75221e1af7c5ba39265b7029d523a,0x8016502332a54f42608d7e12549dbc82328a9894,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,166772748589794052698760724654034994464018555333525234278380879849664138791,78250122804905085188585079712902375228967606824827412417289695442847544639488,27343,86844066927987146567678238756515930889952488499230423029593188005934847242256,79607061350654884353705052193472936649123114457627887777127089005440276627456,OrderFilled
0xbaf327f1e5ed149c44505568e475b9e6576f35cf7ff0ededcf0a2a2ff0529e8e,0x4c0340f93e3c590118fc6e35215d51ce7dc80cc1,0x8016502332a54f42608d7e12549dbc82328a9894,0,127413515721638780361706763309469481942007520828486873688705735830731899467,50659039041325835497812305941300959685805618291217746767262693003461994236807,108102770811400666821224474285454726472388774746437870333712353819887648409940,28043396612162516079146097931791602683213824411209824103306133626916461084672,OrderFilled
0x53dffbefba70dd9f4053a906018e668e865159dff0928767861d630f12ace3c0,0x8016502332a54f42608d7e12549dbc82328a9894,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,154693186556132468619494511712584911261155041008439561735360786799137438610,62871485953074027983892058266436012467205186986422025005799235066796582125004,35732715038078044681492608655024784064095034330412517809051363814941942384980,28043396612162516079146097931791602683213824411209824103306133626916461084672,OrderFilled
0xbaf327f1e5ed149c44505568e475b9e6576f35cf7ff0ededcf0a2a2ff0529e8e,0x4c0340f93e3c590118fc6e35215d51ce7dc80cc1,0x4fb3425af08c5280fe4cb6f8d49586c1e5cf05e5,0,127413515721638780361706763309469481942007520828486873688705735830731899467,50659039041325835497812305941300959685805618291217746767262693003461994289086,67394614438906691867625299868337883867723545762423609538590546942105688865952,37994279280994376623359229455975719764354213718413310075447019752596495663104,OrderFilled
0x820135009bedbf57be3afeeb82589de6ca7985259cfcfddf88c77b61b8d6abd5,0x4fb3425af08c5280fe4cb6f8d49586c1e5cf05e5,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,154693186556132468619494511712584911261155041008439561735360786799137438610,62871485953074027983892058266436012467205186986422025005799235066796582167777,86391754079403880179304914596325743749900652621630264576314056818403936697504,37994279280994376623359229455975719764354213718413310075447019752596495663104,OrderFilled
0xfff17840961ce0e463620231b028e497223268a566ec8271df997a041b6c479f,0x4c0340f93e3c590118fc6e35215d51ce7dc80cc1,0x4fb3425af08c5280fe4cb6f8d49586c1e5cf05e5,0,46180365647898299325920063813949007974415390141997551148670107606369430186,35732715038078044681492608655024784064095034330412517809051363814941942387350,4523128485832663883733241601901871400518358776001584532791311875309106694789,18544826791913921923306290567797672742125270981606496584444378688767337168896,OrderFilled
0x83f02b065e38273df2d14e023d6f8b94693bc3a97f3e920a48d1b21b8893bf5d,0x4fb3425af08c5280fe4cb6f8d49586c1e5cf05e5,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,69345792638974540425882598160442561865453203186554110438904331054546907928,16283262548997589981439669766846737041866091593605704318048722751112783886319,14021698306081258039573048965895801341606912205604912051653066813458230610565,18544826791913921923306290567797672742125270981606496584444378688767337168896,OrderFilled
0x71ba2b509f394ac3850fac510abe2a3fc07f03d80994c7f09c7513b758af44f1,0x4c0340f93e3c590118fc6e35215d51ce7dc80cc1,0x4fb3425af08c5280fe4cb6f8d49586c1e5cf05e5,0,368028975949206336938684372650414451631946649155092633252326764631731418881,31661899400828647186132691213313099803628511432011091729539183127163746432795,78125,0,OrderFilled
0x28e91fe0752531291f79907c9cfb5162612f5ff41ef41c2b45cb07f67cd759c7,0x4fb3425af08c5280fe4cb6f8d49586c1e5cf05e5,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,345424963485076364274847431454584977165494572349918265916121621056712145439,39803530675327442176852526096736468324561557228813943888563544502720138344978,78125,0,OrderFilled
0x56ffdc0907ca139cb8970aca220a5b9c31ac467a5548278a36336255e0ee476b,0x4c0340f93e3c590118fc6e35215d51ce7dc80cc1,0x8016502332a54f42608d7e12549dbc82328a9894,0,306660389440838261220039165923054283240844481634037145201650021892165094771,37541966432411110234985905295785532624302377840813151622167888565065585006073,11718,86844066927987146567678238756515930889952488499230423029593188005934847229952,OrderFilled
0x7f7a21f5eefab5b7bf2df3453f74e803b825235bc902f771d48097cbd16c9852,0x8016502332a54f42608d7e12549dbc82328a9894,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,306660389440838261220039165923054283240844481634037145201650021892165094771,37541966432411110234985905295785532624302377840813151622167888565065585000448,11718,86844066927987146567678238756515930889952488499230423029593188005934847235577,0,OrderFilled
0x9c07eeafaac761de093293f7c7fc8168cd6bcfd728ad74fb6992b3971856b0a9,0x58744f91ed701afdc02d55b0467b09ce62c505f7,0x8016502332a54f42608d7e12549dbc82328a9894,0,111197613598937444044778051726916498752570446028768465409960717462835407519,66489988741740159090878651547957509587619874007223292632032284567043867422150,86844066927987146567678238756515930889952488499230423029593188005934847253389,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0x5d16264a98257594c1e8695d228333765ef0685b8509794cadbe009cf701bb59,0x8016502332a54f42608d7e12549dbc82328a9894,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,111197613598937444044778051726916498752570446028768465409960717462835407519,66489988741740159090878651547957509587619874007223292632032284567043867410432,23437,57896044618658097711785492504343953926634992332820282019728792003956564831686,86844066927987146567678238756515930889952488499230423029593188005934847229952,OrderFilled
0xd409f07721b4479af106c7754452dbeff6ab4b83faf2ef2b7d33c164d7b0164c,0x45cc78578b082e89f21e847a3afec8d28cd26400,0x8016502332a54f42608d7e12549dbc82328a9894,0,380350311066753263567168258918193000999687669188983675107723951326469828082,1809251394333065553493296640760748560207343510400633813116524750123642666249,31250,0,OrderFilled
0x2034d454ffa359d4e988ae249bbe4f58da8b80b23d1e3b2bf7df90f3e295691b,0x8016502332a54f42608d7e12549dbc82328a9894,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,380350311066753263567168258918193000999687669188983675107723951326469828082,1809251394333065553493296640760748560207343510400633813116524750123642650624,31250,15625,0,OrderFilled
0xdab31fef52761e6d0dbe2dfd1504a36f8a7853ab58dcd079b1be06f698aaef2c,0xeba8c47556a86292fca570c41b580966e0425ba9,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0,447048590220748175651262302487140539076753671099001882845799528038523898789,33018837946578446351252663693883661223784019064811567089376576689756478373915,85034815533654081014184942115755182329745144988829789216476663255811204582101,50659039041325835497812305941300959685805618291217746767262693003461994217472,OrderFilled
0xe600463ad30a1fff9c3ddaa913b24159bb63b058cb320d4bd61ae252e87b0fe7,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,12713369262940498687980170800596315893844941464968443432380298784465946032,15830949700414323593066345606656549901814255716005545864769591563581873195705,81416312744987949907198348834233685209330457968028521590243613755563919280853,50659039041325835497812305941300959685805618291217746767262693003461994217472,OrderFilled
0x0d45d4d012c891eb376984afd62ba81a5733ef654ea9b814b959800890e80356,0x569e37de70cfc302405dc0577ae46f3140bc67db,0xbf6784066225969af4dfdd2da0d9a3807dcbd8fc,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443795456,778245,21711016731996786641919559689128982722488122124807605757398297001483712313347,42969720615410306895465795218067778304924408372015053061517462815436512952320,OrderFilled
0xc8f4e0e3b82d8fec381d98966aafac9d7dd94a9b89eb98dab9a014378d8fa77b,0xbf6784066225969af4dfdd2da0d9a3807dcbd8fc,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076444301315,42969720615410306895465795218067778304924408372015053061517462815436513730565,21711016731996786641919559689128982722488122124807605757398297001483711807488,OrderFilled
0xefe04d01ce5e161d0d4c7d7058749d915e814cd803c07c62a6b311de71a004b5,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0x6fa3dbfb08bb03e8a93e5018bab64d2306fbad2c,0,213527801929775501506256492154375512983083003345807446167825070187255093825,88653318322320212121171535397276679450159832009631056842709712756058489882629,92724133959569609616531452838988363710626354908032482922221893443836685912940,2713877091499598330239944961141122840311015265600950719674787125185463975936,OrderFilled
0xf34d368fcbf03981542790d06117c0958aa0e44fa5ecb67f19de8d42d15d46a6,0x6fa3dbfb08bb03e8a93e5018bab64d2306fbad2c,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,322676072798039139261233853628446553070009888270169979784202226560912926846,38446592129577643011732553616165906904406049596013468528726150940127406392166,25781832369246184137279477130840666982954645023209031836910477689261907839852,2713877091499598330239944961141122840311015265600950719674787125185463975936,OrderFilled
0xefe04d01ce5e161d0d4c7d7058749d915e814cd803c07c62a6b311de71a004b5,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0x6fa3dbfb08bb03e8a93e5018bab64d2306fbad2c,0,213527801929775501506256492154375512983083003345807446167825070187255093825,88653318322320212121171535397276679450159832009631056842709712756058489882629,92724133959569609616531452838988363710626354908032482922221893443836685912940,2713877091499598330239944961141122840311015265600950719674787125185463975936,OrderFilled
0x68a3575a782608fc99a04b441115a9edb6dd2267d7e8f3016e6a462599689c50,0x6fa3dbfb08bb03e8a93e5018bab64d2306fbad2c,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,322676072798039139261233853628446553070009888270169979784202226560912926846,38446592129577643011732553616165906904406049596013468528726150940127406392166,25781832369246184137279477130840666982954645023209031836910477689261907839852,2713877091499598330239944961141122840311015265600950719674787125185463975936,OrderFilled
0x9cf440f3def5dae717bca9d3bb8482974a73b7ba392bc96c7c043f1afe840680,0x6fe98ca1c1ec7a84c3cf7c1eca16318634a98e96,0x9a080a771653d1c9ce210d075e0a895809ea2523,0,111197613598937444044778051726916498752570446028768465409960717462835407519,66489988741740159090878651547957509587619874007223292632032284567043867439728,101318078082651670995624611882601919371611236582435493534525386006923988552131,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0x374eec3b01a3f5ea9d3aef4fb849b5e97e94e745f6a8d381203fb7252d97d575,0x9a080a771653d1c9ce210d075e0a895809ea2523,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,372139333760860828731496301974579774556182520522083917847898614218953522761,45231284858326638837332416019018714005183587760015845327913118753091066353490,72370055773322622139731865630429942408293740416025352524660990004945706142147,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0x374eec3b01a3f5ea9d3aef4fb849b5e97e94e745f6a8d381203fb7252d97d575,0x9a080a771653d1c9ce210d075e0a895809ea2523,0xeff1f5d810a7869fe5bac17cbf24432937c93042,0,372139333760860828731496301974579774556182520522083917847898614218953522761,45231284858326638837332416019018714005183587760015845327913118753091066470678,14021698306081258039573048965895801341606912205604912051653066813458230815773,56991418921491564935038844183963579646531320577619965113170529628894743494656,OrderFilled
0xca34e1045bf4085f46a91f430bc12a63ddab5992b3d039bb37422293392802fd,0xeff1f5d810a7869fe5bac17cbf24432937c93042,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,111197613598937444044778051726916498752570446028768465409960717462835407519,66489988741740159090878651547957509587619874007223292632032284567043867478791,42969720615410306895465795218067778304924408372015053061517462815436513225757,56991418921491564935038844183963579646531320577619965113170529628894743494656,OrderFilled
0x045dc07996f129b8f596334ad23d9d6b9f08630f8af40a5ae36120c8b632029f,0x6dd6314d1670f9f1ccccbd6746b0bf2f2fa0f5f4,0x8016502332a54f42608d7e12549dbc82328a9894,0,322676072798039139261233853628446553070009888270169979784202226560912926846,38446592129577643011732553616165906904406049596013468528726150940127406400760,78125,0,OrderFilled
0x0973810a0eda873fed99d6bac1f9df68024442344e1aec84a003773b1844fd72,0x8016502332a54f42608d7e12549dbc82328a9894,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,213527801929775501506256492154375512983083003345807446167825070187255093825,88653318322320212121171535397276679450159832009631056842709712756058489883701,78125,0,OrderFilled
0x908913b9a5ceb1646812023129afce133cda0b42d3b6ad3f667b4db7481d7d4f,0x87bb41858adcd051e60a2d446c8df1c419786c8e,0x78bba160dfb3413b3b45abaa47ddda87b2443f8b,0,345424963485076364274847431454584977165494572349918265916121621056712145439,39803530675327442176852526096736468324561557228813943888563544502720138338702,44326659161160106060585767698638339725079916004815528421354856378029245004324,101770390931234937383997936042792106511663072460035651987804517194454899097600,OrderFilled
0xd03c5f85677854e8f774277f919531da5a00d6c9bf1bac074d0d04fd506f07f0,0x78bba160dfb3413b3b45abaa47ddda87b2443f8b,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,368028975949206336938684372650414451631946649155092633252326764631731418881,31661899400828647186132691213313099803628511432011091729539183127163746424982,57443731770074831323412168344153766786583156455220123566449660816425654221348,101770390931234937383997936042792106511663072460035651987804517194454899097600,OrderFilled
0x908913b9a5ceb1646812023129afce133cda0b42d3b6ad3f667b4db7481d7d4f,0x87bb41858adcd051e60a2d446c8df1c419786c8e,0x5fc67c353e7dfb3dceafd25a1115a1c6c1c80634,0,345424963485076364274847431454584977165494572349918265916121621056712145439,39803530675327442176852526096736468324561557228813943888563544502720138401138,40255843523910708565225850256926655464613393106414102341842675690251049200513,10855508365998393320959779844564491361244061062403802878699148500741855903744,OrderFilled
0x09c1eb87b989ec7e15d5ef2a60af7701aff77d09c558cb97d9f1aa7ec8667232,0x5fc67c353e7dfb3dceafd25a1115a1c6c1c80634,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,368028975949206336938684372650414451631946649155092633252326764631731418881,31661899400828647186132691213313099803628511432011091729539183127163746522638,86391754079403880179304914596325743749900652621630264576314056818403936791425,10855508365998393320959779844564491361244061062403802878699148500741855903744,OrderFilled
0x908913b9a5ceb1646812023129afce133cda0b42d3b6ad3f667b4db7481d7d4f,0x87bb41858adcd051e60a2d446c8df1c419786c8e,0x78bba160dfb3413b3b45abaa47ddda87b2443f8b,0,345424963485076364274847431454584977165494572349918265916121621056712145439,39803530675327442176852526096736468324561557228813943888563544502720138338702,44326659161160106060585767698638339725079916004815528421354856378029245004324,101770390931234937383997936042792106511663072460035651987804517194454899097600,OrderFilled
0xec6bc5e2c670af5cf9dc96acb54f66ef61a18aaa99abfaed02d1d32b70a69eee,0x78bba160dfb3413b3b45abaa47ddda87b2443f8b,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,368028975949206336938684372650414451631946649155092633252326764631731418881,31661899400828647186132691213313099803628511432011091729539183127163746424982,57443731770074831323412168344153766786583156455220123566449660816425654221348,101770390931234937383997936042792106511663072460035651987804517194454899097600,OrderFilled
0x01c3013f4e98a0c5afe38bb2f61f92330de02a1f6a2bc67fe4c9b937bb671217,0x0364e487ccd5a61d3c83848a420846848ae08061,0x5fc67c353e7dfb3dceafd25a1115a1c6c1c80634,0,345424963485076364274847431454584977165494572349918265916121621056712145439,39803530675327442176852526096736468324561557228813943888563544502720138352790,57896044618658097711785492504343953926634992332820282019728792003956564917624,28948022309329048855892746252171976963317496166410141009864396001978282409984,OrderFilled
0x6cee33766b3e30386ced54f08df824a016fc711598bb30de3c08701d89c95ab9,0x5fc67c353e7dfb3dceafd25a1115a1c6c1c80634,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,368028975949206336938684372650414451631946649155092633252326764631731418881,31661899400828647186132691213313099803628511432011091729539183127163746444513,86844066927987146567678238756515930889952488499230423029593188005934847327608,28948022309329048855892746252171976963317496166410141009864396001978282409984,OrderFilled
0x908913b9a5ceb1646812023129afce133cda0b42d3b6ad3f667b4db7481d7d4f,0x87bb41858adcd051e60a2d446c8df1c419786c8e,0x5fc67c353e7dfb3dceafd25a1115a1c6c1c80634,0,345424963485076364274847431454584977165494572349918265916121621056712145439,39803530675327442176852526096736468324561557228813943888563544502720138376163,111268960751483531539837743406786036452751625889638979506666272132604023173468,23972580974913118583786180490079918422747301512808398023793952939138265120768,OrderFilled
0x253651bfa5386b8038223981a7fe2ae0ee4e0ac9eb32755127f1281084080e2b,0x5fc67c353e7dfb3dceafd25a1115a1c6c1c80634,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,368028975949206336938684372650414451631946649155092633252326764631731418881,31661899400828647186132691213313099803628511432011091729539183127163746483576,28495709460745782467519422091981789823265660288809982556585264814447371907420,23972580974913118583786180490079918422747301512808398023793952939138265120768,OrderFilled
0x908913b9a5ceb1646812023129afce133cda0b42d3b6ad3f667b4db7481d7d4f,0x87bb41858adcd051e60a2d446c8df1c419786c8e,0x5fc67c353e7dfb3dceafd25a1115a1c6c1c80634,0,345424963485076364274847431454584977165494572349918265916121621056712145439,39803530675327442176852526096736468324561557228813943888563544502720138338702,44326659161160106060585767698638339725079916004815528421354856378029245004324,101770390931234937383997936042792106511663072460035651987804517194454899097600,OrderFilled
0x5433f7781258839f06335f6d88da38a2d358fcdb5198e8adec1b9b8ce1ce5803,0x5fc67c353e7dfb3dceafd25a1115a1c6c1c80634,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,368028975949206336938684372650414451631946649155092633252326764631731418881,31661899400828647186132691213313099803628511432011091729539183127163746424982,57443731770074831323412168344153766786583156455220123566449660816425654221348,101770390931234937383997936042792106511663072460035651987804517194454899097600,OrderFilled
0x908913b9a5ceb1646812023129afce133cda0b42d3b6ad3f667b4db7481d7d4f,0x87bb41858adcd051e60a2d446c8df1c419786c8e,0x5fc67c353e7dfb3dceafd25a1115a1c6c1c80634,0,345424963485076364274847431454584977165494572349918265916121621056712145439,39803530675327442176852526096736468324561557228813943888563544502720138386151,95890323899652474335144721960319673690989206051233592095175811756553060668774,14021698306081258039573048965895801341606912205604912051653066813458230542336,OrderFilled
0x0dabb337c6da15e4b18147e52f072ee8e2cfba35c47ec4d3ad435bb48059a86d,0x66784f9a4b200d2f2c772bb86609b6b4979ad4b6,0x5fc67c353e7dfb3dceafd25a1115a1c6c1c80634,0,345424963485076364274847431454584977165494572349918265916121621056712145439,39803530675327442176852526096736468324561557228813943888563544502720138316123,111721273600066797928211067566976223592803461767239137959945403320134933682337,19449452489080454700052938888178047022228942736806813491002641063829158494208,OrderFilled
0x5f70378b605756e688313f65b0a9caa0e24e244b872f35206010aff8f9dca07e,0x5fc67c353e7dfb3dceafd25a1115a1c6c1c80634,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,368028975949206336938684372650414451631946649155092633252326764631731418881,31661899400828647186132691213313099803628511432011091729539183127163746503107,57443731770074831323412168344153766786583156455220123566449660816425654349319,33471150795161712739625987854073848363835854942411725542655707877287389036544,OrderFilled
0xefe04d01ce5e161d0d4c7d7058749d915e814cd803c07c62a6b311de71a004b5,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0x30e443872ddf63b2908a49f92cd690c304a55102,0,213527801929775501506256492154375512983083003345807446167825070187255093825,88653318322320212121171535397276679450159832009631056842709712756058489880998,30757273703662114409386042892932725523524839676810774822980920752101925074683,60157608861574429653652113305294889626894171720821074286124447941611118133248,OrderFilled
0xfd603c442a879b0129cae7db83626f5e638e56dca27c0a5361c6e6074e957638,0x30e443872ddf63b2908a49f92cd690c304a55102,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,322676072798039139261233853628446553070009888270169979784202226560912926846,38446592129577643011732553616165906904406049596013468528726150940127406339413,29400335157912315244266070412362164103369332044010299463143527189509193086715,60157608861574429653652113305294889626894171720821074286124447941611118133248,OrderFilled
0x0dabb337c6da15e4b18147e52f072ee8e2cfba35c47ec4d3ad435bb48059a86d,0x66784f9a4b200d2f2c772bb86609b6b4979ad4b6,0x5fc67c353e7dfb3dceafd25a1115a1c6c1c80634,0,345424963485076364274847431454584977165494572349918265916121621056712145439,39803530675327442176852526096736468324561557228813943888563544502720138406309,104484268022734535714237881003933229351974087725636602707479304319640363317172,67394614438906691867625299868337883867723545762423609538590546942105688735744,OrderFilled
0xe4ad7d220a445974eee512140d9945d7a9e5111851e6173d220fbf2fdfa72201,0x5fc67c353e7dfb3dceafd25a1115a1c6c1c80634,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,368028975949206336938684372650414451631946649155092633252326764631731418881,31661899400828647186132691213313099803628511432011091729539183127163746536974,78702435653488351576958403873092562369019442702427570870568826630378455545780,67394614438906691867625299868337883867723545762423609538590546942105688735744,OrderFilled
0x0dabb337c6da15e4b18147e52f072ee8e2cfba35c47ec4d3ad435bb48059a86d,0x66784f9a4b200d2f2c772bb86609b6b4979ad4b6,0x78bba160dfb3413b3b45abaa47ddda87b2443f8b,0,345424963485076364274847431454584977165494572349918265916121621056712145439,39803530675327442176852526096736468324561557228813943888563544502720138337669,61514547407324228818772085785865451047049679353621549645961841504203850184220,3166189940082864718613269121331309980362851143201109172953918312716374638592,OrderFilled
0xae14445be9474c0cc35cdd318376fab1b8affb43f677dfcafce7aa4cb5bf9a4a,0x78bba160dfb3413b3b45abaa47ddda87b2443f8b,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,368028975949206336938684372650414451631946649155092633252326764631731418881,31661899400828647186132691213313099803628511432011091729539183127163746424982,57443731770074831323412168344153766786583156455220123566449660816425654220316,3166189940082864718613269121331309980362851143201109172953918312716374638592,OrderFilled
0x0dabb337c6da15e4b18147e52f072ee8e2cfba35c47ec4d3ad435bb48059a86d,0x66784f9a4b200d2f2c772bb86609b6b4979ad4b6,0x21378fd64736103b01685aee2b1e5acfdc4f0677,0,345424963485076364274847431454584977165494572349918265916121621056712145439,39803530675327442176852526096736468324561557228813943888563544502720138792558,74631620016238954081598486431380878108552919804026144791056645942600260598320,74179307167655687693225162271190690968501083926425986337777514755069348675584,OrderFilled
0x17385dc16481fd823503a52f93600f650302ca9648aefce0cbb12d2e72205218,0x21378fd64736103b01685aee2b1e5acfdc4f0677,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,368028975949206336938684372650414451631946649155092633252326764631731418881,31661899400828647186132691213313099803628511432011091729539183127163747167169,115339776388732929035197660848497720713218148788040405586178452820382220237360,74179307167655687693225162271190690968501083926425986337777514755069348675584,OrderFilled
0x0dabb337c6da15e4b18147e52f072ee8e2cfba35c47ec4d3ad435bb48059a86d,0x66784f9a4b200d2f2c772bb86609b6b4979ad4b6,0x21378fd64736103b01685aee2b1e5acfdc4f0677,0,345424963485076364274847431454584977165494572349918265916121621056712145439,39803530675327442176852526096736468324561557228813943888563544502720138457377,22163329580580053030292883849319169862539958002407764210677428189014622848168,21711016731996786641919559689128982722488122124807605757398297001483711807488,OrderFilled
0xe0bb57c8ef1cfe156440d60a4127fd75197bb68bbb68b6f1205794ceb6464f31,0x21378fd64736103b01685aee2b1e5acfdc4f0677,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,368028975949206336938684372650414451631946649155092633252326764631731418881,31661899400828647186132691213313099803628511432011091729539183127163746620294,115339776388732929035197660848497720713218148788040405586178452820382219355304,21711016731996786641919559689128982722488122124807605757398297001483711807488,OrderFilled
0x7cb6dfb86fef8bcde8ef68fdbe5447d367b1210d8f3804f593d6c1d2e5ec26c2,0x0364e487ccd5a61d3c83848a420846848ae08061,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225567711232,1261718,86844066927987146567678238756515930889952488499230423029593188005934847494912,108555083659983933209597798445644913612440610624038028786991485007418559037440,OrderFilled
0x29a6e84763546fe196e07fc80afcea89e9c80f171cbd5daaa683ec5c8b64cf2e,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225567976192,108555083659983933209597798445644913612440610624038028786991485007418560299158,86844066927987146567678238756515930889952488499230423029593188005934847229952,OrderFilled
