event,blockNumber,txIndex,orderHash,maker,taker,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,data
OrderFilled,36183855,46,0x26824efda6160c2a77df660ee3e3c25cedf1c34b37d2749a8ae0ad4673ab3066,0xea5981ca48dc40c950fc1b2496c4a0ef900bb841,0xea5981ca48dc40c950fc1b2496c4a0ef900bb841,0,65818619657568813474341868652308942079804919287380422192892211131408793125422,50000000,100000000,0,0000000000000000000000000000000000000000000000000000000000000000918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e0000000000000000000000000000000000000000000000000000000002faf0800000000000000000000000000000000000000000000000000000000005f5e1000000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36183874,30,0x136b305c61b0d37bff603c951b1ed15f8ca2b339a5a4b9b5de8ca39471b941b1,0xea5981ca48dc40c950fc1b2496c4a0ef900bb841,0xea5981ca48dc40c950fc1b2496c4a0ef900bb841,65818619657568813474341868652308942079804919287380422192892211131408793125422,0,100000000,50000000,0,918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005f5e1000000000000000000000000000000000000000000000000000000000002faf0800000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36186812,77,0x57f4bdd17c427ae00e9d129b95b9c1b19eba0c320a205e00da48d87d8f6b2668,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,65818619657568813474341868652308942079804919287380422192892211131408793125422,0,30000000,15300000,0,918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001c9c3800000000000000000000000000000000000000000000000000000000000e975a00000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36186925,27,0xfebca36af48dae717c2bad40b3c61b2836261d27a6e4f3939a326c3d4375147d,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,65818619657568813474341868652308942079804919287380422192892211131408793125422,0,30000000,15300000,0,918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001c9c3800000000000000000000000000000000000000000000000000000000000e975a00000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36187502,64,0xa5fd8a0d79a80a07f7638692a4101714750c459b046508096d7a2754a6f2e92b,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,65818619657568813474341868652308942079804919287380422192892211131408793125422,10200000,20000000,0,0000000000000000000000000000000000000000000000000000000000000000918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e00000000000000000000000000000000000000000000000000000000009ba3c00000000000000000000000000000000000000000000000000000000001312d000000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36192012,41,0x9a363460e702fef4deabb375c1e27fe691b6abc04410c8c331860894d523c896,0x56ac4f06c203d9dcfb1bc23a0ab06995de35de67,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,65818619657568813474341868652308942079804919287380422192892211131408793125422,0,15000000,7800000,0,918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e4e1c000000000000000000000000000000000000000000000000000000000007704c00000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36192012,41,0xcd0e74916731c14a1aa7e106b2c550b3ecb7591151dae0153012bbd7b8a7c733,0x56ac4f06c203d9dcfb1bc23a0ab06995de35de67,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,65818619657568813474341868652308942079804919287380422192892211131408793125422,0,3181818,1749999,0,918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000308cfa00000000000000000000000000000000000000000000000000000000001ab3ef0000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36192067,165,0xc84fb921d211f2f497a62e5d230a3c02c36af6022407668550d60d20220b0fa7,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,65818619657568813474341868652308942079804919287380422192892211131408793125422,0,30000000,15300000,0,918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001c9c3800000000000000000000000000000000000000000000000000000000000e975a00000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36192067,165,0xcd0e74916731c14a1aa7e106b2c550b3ecb7591151dae0153012bbd7b8a7c733,0x56ac4f06c203d9dcfb1bc23a0ab06995de35de67,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,65818619657568813474341868652308942079804919287380422192892211131408793125422,0,6363636,3499999,0,918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006119f400000000000000000000000000000000000000000000000000000000003567df0000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36193163,39,0x1c42aee43a6c1cb8ea8a66742a5673fabac6b98acd4346131ffe199adc7c6ebe,0xea5981ca48dc40c950fc1b2496c4a0ef900bb841,0xea5981ca48dc40c950fc1b2496c4a0ef900bb841,65818619657568813474341868652308942079804919287380422192892211131408793125422,0,100000000,50000000,0,918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005f5e1000000000000000000000000000000000000000000000000000000000002faf0800000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36222296,31,0x09d1de81852df628b515e92e41f20b03755c978c1ef43cff6798760b7ed6e796,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,7499310772839000939827460818108209122328490677343888452292252718053799772723,0,15000000,8250000,0,109475a071ffbee10e994859ed2bc8329f1b347bfc96756d5eeccd03b1a0423300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e4e1c000000000000000000000000000000000000000000000000000000000007de2900000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36222296,31,0x3b4d20e005af847fabdff1caad56391c1affc1e95cd303afd0ae7afb6bea8b64,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,65818619657568813474341868652308942079804919287380422192892211131408793125422,1166666,2916665,0,0000000000000000000000000000000000000000000000000000000000000000918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e000000000000000000000000000000000000000000000000000000000011cd4a00000000000000000000000000000000000000000000000000000000002c81390000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36226928,32,0x2c30d2c3c0457934938148ec64df646f2c5cf60b411bbc378cbc8b99448a1db8,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,65818619657568813474341868652308942079804919287380422192892211131408793125422,8000000,20000000,0,0000000000000000000000000000000000000000000000000000000000000000918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e00000000000000000000000000000000000000000000000000000000007a12000000000000000000000000000000000000000000000000000000000001312d000000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36226928,32,0x75fa53d069c47df461f95e4ffc7e232543156266859209350ba4415056d9cd4a,0x11fae40c66a22907a51c9b248e3dadd57e161f58,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,65818619657568813474341868652308942079804919287380422192892211131408793125422,5700000,15000000,0,0000000000000000000000000000000000000000000000000000000000000000918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e000000000000000000000000000000000000000000000000000000000056f9a00000000000000000000000000000000000000000000000000000000000e4e1c00000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36226928,32,0x6414896d4392163f12fa6748b7d5d8cd47a879dbb5a854449a23703530815990,0x11fae40c66a22907a51c9b248e3dadd57e161f58,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,7499310772839000939827460818108209122328490677343888452292252718053799772723,0,5606060,3699999,0,109475a071ffbee10e994859ed2bc8329f1b347bfc96756d5eeccd03b1a0423300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000558aac000000000000000000000000000000000000000000000000000000000038751f0000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36231112,36,0xbc654e6a03c2e29c4ffaaec4ea0b7fd99a02fdfead9c7b898fde525541c715e1,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,65818619657568813474341868652308942079804919287380422192892211131408793125422,10000000,20000000,0,0000000000000000000000000000000000000000000000000000000000000000918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e00000000000000000000000000000000000000000000000000000000009896800000000000000000000000000000000000000000000000000000000001312d000000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36231700,40,0x6414896d4392163f12fa6748b7d5d8cd47a879dbb5a854449a23703530815990,0x11fae40c66a22907a51c9b248e3dadd57e161f58,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,7499310772839000939827460818108209122328490677343888452292252718053799772723,0,9393939,6199999,0,109475a071ffbee10e994859ed2bc8329f1b347bfc96756d5eeccd03b1a04233000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008f571300000000000000000000000000000000000000000000000000000000005e9abf0000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36231700,40,0x3c354b91b813ab5f7f0d0ebe38d3708a876929669f5146e7c6f91cb623c16599,0x78f98638a1afd2dd94b3003d8d615ca219fe0dc6,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,65818619657568813474341868652308942079804919287380422192892211131408793125422,38383,3838300,0,0000000000000000000000000000000000000000000000000000000000000000918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e00000000000000000000000000000000000000000000000000000000000095ef00000000000000000000000000000000000000000000000000000000003a915c0000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36232020,56,0x04dbdc6405d9f77ef754a1fb8ce29f29e8706f9a864323ff635926f6ea255c40,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,7499310772839000939827460818108209122328490677343888452292252718053799772723,0,30000000,15300000,0,109475a071ffbee10e994859ed2bc8329f1b347bfc96756d5eeccd03b1a0423300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001c9c3800000000000000000000000000000000000000000000000000000000000e975a00000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36232020,56,0x3c354b91b813ab5f7f0d0ebe38d3708a876929669f5146e7c6f91cb623c16599,0x78f98638a1afd2dd94b3003d8d615ca219fe0dc6,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,65818619657568813474341868652308942079804919287380422192892211131408793125422,47474,4747400,0,0000000000000000000000000000000000000000000000000000000000000000918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e000000000000000000000000000000000000000000000000000000000000b97200000000000000000000000000000000000000000000000000000000004870880000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36265155,61,0xdfc8a302259a2faec180d05082e4ff20e9fa1a9b5f4197ca842a841da9f65df5,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x78f98638a1afd2dd94b3003d8d615ca219fe0dc6,0,7499310772839000939827460818108209122328490677343888452292252718053799772723,250000,1250000,0,0000000000000000000000000000000000000000000000000000000000000000109475a071ffbee10e994859ed2bc8329f1b347bfc96756d5eeccd03b1a04233000000000000000000000000000000000000000000000000000000000003d09000000000000000000000000000000000000000000000000000000000001312d00000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36265190,52,0xdfc8a302259a2faec180d05082e4ff20e9fa1a9b5f4197ca842a841da9f65df5,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x78f98638a1afd2dd94b3003d8d615ca219fe0dc6,0,7499310772839000939827460818108209122328490677343888452292252718053799772723,250000,1250000,0,0000000000000000000000000000000000000000000000000000000000000000109475a071ffbee10e994859ed2bc8329f1b347bfc96756d5eeccd03b1a04233000000000000000000000000000000000000000000000000000000000003d09000000000000000000000000000000000000000000000000000000000001312d00000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36265197,38,0xdfc8a302259a2faec180d05082e4ff20e9fa1a9b5f4197ca842a841da9f65df5,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x78f98638a1afd2dd94b3003d8d615ca219fe0dc6,0,7499310772839000939827460818108209122328490677343888452292252718053799772723,250000,1250000,0,0000000000000000000000000000000000000000000000000000000000000000109475a071ffbee10e994859ed2bc8329f1b347bfc96756d5eeccd03b1a04233000000000000000000000000000000000000000000000000000000000003d09000000000000000000000000000000000000000000000000000000000001312d00000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36266004,28,0xdfc8a302259a2faec180d05082e4ff20e9fa1a9b5f4197ca842a841da9f65df5,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,7499310772839000939827460818108209122328490677343888452292252718053799772723,6000000,30000000,0,0000000000000000000000000000000000000000000000000000000000000000109475a071ffbee10e994859ed2bc8329f1b347bfc96756d5eeccd03b1a0423300000000000000000000000000000000000000000000000000000000005b8d800000000000000000000000000000000000000000000000000000000001c9c3800000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36269947,28,0x87fcc6890b357fbe5a95304ee3811484ef87f9a042278226e499bca54faae52f,0x0c192cec48ec514d152982ab18a663f146570b9e,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,7499310772839000939827460818108209122328490677343888452292252718053799772723,3600000,20000000,0,0000000000000000000000000000000000000000000000000000000000000000109475a071ffbee10e994859ed2bc8329f1b347bfc96756d5eeccd03b1a04233000000000000000000000000000000000000000000000000000000000036ee800000000000000000000000000000000000000000000000000000000001312d000000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36270080,85,0x87fcc6890b357fbe5a95304ee3811484ef87f9a042278226e499bca54faae52f,0x0c192cec48ec514d152982ab18a663f146570b9e,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,7499310772839000939827460818108209122328490677343888452292252718053799772723,5400000,30000000,0,0000000000000000000000000000000000000000000000000000000000000000109475a071ffbee10e994859ed2bc8329f1b347bfc96756d5eeccd03b1a0423300000000000000000000000000000000000000000000000000000000005265c00000000000000000000000000000000000000000000000000000000001c9c3800000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36270433,40,0x97d8e33c2691c7540ffbc306864b5b993b5382520cf673103850427193f2ffb1,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,65818619657568813474341868652308942079804919287380422192892211131408793125422,0,7202879,3673468,0,918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006de83f0000000000000000000000000000000000000000000000000000000000380d7c0000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36270531,42,0x3a18a0d3b49dca392311405561f14d09883e1f12161993052f8dbb7df0e4fddf,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,65818619657568813474341868652308942079804919287380422192892211131408793125422,0,7202879,3673468,0,918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006de83f0000000000000000000000000000000000000000000000000000000000380d7c0000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36270698,53,0x128d17b6dc67e4241318df3475119e6dec1452f36b6f1ca5fc0da14f773059cd,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,65818619657568813474341868652308942079804919287380422192892211131408793125422,0,19607842,9999999,0,918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012b3122000000000000000000000000000000000000000000000000000000000098967f0000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36270711,24,0x128d17b6dc67e4241318df3475119e6dec1452f36b6f1ca5fc0da14f773059cd,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,65818619657568813474341868652308942079804919287380422192892211131408793125422,0,3601438,1836733,0,918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000036f41e00000000000000000000000000000000000000000000000000000000001c06bd0000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36270923,33,0x5d557019d860d015502e09972931a36620f6af34df93ee54886ce8232c8e6db8,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,65818619657568813474341868652308942079804919287380422192892211131408793125422,0,30000000,15300000,0,918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001c9c3800000000000000000000000000000000000000000000000000000000000e975a00000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36270923,33,0x9ba4ae0b52e61a8649334978b5f5dc9519f08be0cf4d7df7f164a3d74e6d4669,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,65818619657568813474341868652308942079804919287380422192892211131408793125422,0,7836537,4074999,0,918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000077937900000000000000000000000000000000000000000000000000000000003e2df70000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36275756,495,0xb653c7ed0266b26877f31700fb9461ba8085b3e6127da224d85e07bf5fb27c57,0x0c192cec48ec514d152982ab18a663f146570b9e,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,65818619657568813474341868652308942079804919287380422192892211131408793125422,13000000,50000000,0,0000000000000000000000000000000000000000000000000000000000000000918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e0000000000000000000000000000000000000000000000000000000000c65d400000000000000000000000000000000000000000000000000000000002faf0800000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36275756,495,0x327d52122840903261e077fe49b6de10a6bbf68aaee45a47cf388a432e8c82ad,0x0c192cec48ec514d152982ab18a663f146570b9e,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,65818619657568813474341868652308942079804919287380422192892211131408793125422,6250000,25000000,0,0000000000000000000000000000000000000000000000000000000000000000918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e00000000000000000000000000000000000000000000000000000000005f5e1000000000000000000000000000000000000000000000000000000000017d78400000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36275841,42,0x327d52122840903261e077fe49b6de10a6bbf68aaee45a47cf388a432e8c82ad,0x0c192cec48ec514d152982ab18a663f146570b9e,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,65818619657568813474341868652308942079804919287380422192892211131408793125422,18750000,75000000,0,0000000000000000000000000000000000000000000000000000000000000000918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e00000000000000000000000000000000000000000000000000000000011e1a3000000000000000000000000000000000000000000000000000000000047868c00000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36275841,42,0x96f11e163684c6b56aadb90db5bfde2be663d4ed4614a7f0c944c486e18c70b7,0x0c192cec48ec514d152982ab18a663f146570b9e,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,65818619657568813474341868652308942079804919287380422192892211131408793125422,1200000,5000000,0,0000000000000000000000000000000000000000000000000000000000000000918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e0000000000000000000000000000000000000000000000000000000000124f8000000000000000000000000000000000000000000000000000000000004c4b400000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36275884,53,0x96f11e163684c6b56aadb90db5bfde2be663d4ed4614a7f0c944c486e18c70b7,0x0c192cec48ec514d152982ab18a663f146570b9e,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,65818619657568813474341868652308942079804919287380422192892211131408793125422,15600000,65000000,0,0000000000000000000000000000000000000000000000000000000000000000918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e0000000000000000000000000000000000000000000000000000000000ee09800000000000000000000000000000000000000000000000000000000003dfd2400000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36275884,53,0x46419edac3e98da86b50ddc9e113980b8a512906c770f9b2705d49f4aff76885,0x0c192cec48ec514d152982ab18a663f146570b9e,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,65818619657568813474341868652308942079804919287380422192892211131408793125422,1150000,5000000,0,0000000000000000000000000000000000000000000000000000000000000000918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e0000000000000000000000000000000000000000000000000000000000118c3000000000000000000000000000000000000000000000000000000000004c4b400000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36276377,46,0x9c2f3d7d550c56c0515518c6687600f32a0e354e1004b5971d9daeb9ec45c0cf,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,65818619657568813474341868652308942079804919287380422192892211131408793125422,0,19607842,9999999,0,918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012b3122000000000000000000000000000000000000000000000000000000000098967f0000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36276705,47,0x1f0791f5588acaa04220a0e2aa503129aa12095677ef8f1f846a41e01efc5664,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,65818619657568813474341868652308942079804919287380422192892211131408793125422,0,20000000,10200000,0,918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001312d0000000000000000000000000000000000000000000000000000000000009ba3c00000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36276705,47,0xe6b11939a26da68b48f013f276fa71a45d6be67419064fa621a0602070f072db,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,65818619657568813474341868652308942079804919287380422192892211131408793125422,0,8429485,4383332,0,918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000809fad000000000000000000000000000000000000000000000000000000000042e2640000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36276817,56,0x46419edac3e98da86b50ddc9e113980b8a512906c770f9b2705d49f4aff76885,0x0c192cec48ec514d152982ab18a663f146570b9e,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,65818619657568813474341868652308942079804919287380422192892211131408793125422,5750000,25000000,0,0000000000000000000000000000000000000000000000000000000000000000918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e000000000000000000000000000000000000000000000000000000000057bcf000000000000000000000000000000000000000000000000000000000017d78400000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36277183,58,0x19536d89bc18d3e77ef4af6098146071f41548468b2dfc66f9ba452373bc7b23,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,65818619657568813474341868652308942079804919287380422192892211131408793125422,4400000,20000000,0,0000000000000000000000000000000000000000000000000000000000000000918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e00000000000000000000000000000000000000000000000000000000004323800000000000000000000000000000000000000000000000000000000001312d000000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36277198,90,0xeab2b1b0376ebbe83e3a0c4ac5b4bc4f79a227be7818fa54bf114bf045c7cb89,0x0c192cec48ec514d152982ab18a663f146570b9e,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,7499310772839000939827460818108209122328490677343888452292252718053799772723,3000000,20000000,0,0000000000000000000000000000000000000000000000000000000000000000109475a071ffbee10e994859ed2bc8329f1b347bfc96756d5eeccd03b1a0423300000000000000000000000000000000000000000000000000000000002dc6c00000000000000000000000000000000000000000000000000000000001312d000000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36277214,28,0xeab2b1b0376ebbe83e3a0c4ac5b4bc4f79a227be7818fa54bf114bf045c7cb89,0x0c192cec48ec514d152982ab18a663f146570b9e,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,7499310772839000939827460818108209122328490677343888452292252718053799772723,7500000,50000000,0,0000000000000000000000000000000000000000000000000000000000000000109475a071ffbee10e994859ed2bc8329f1b347bfc96756d5eeccd03b1a0423300000000000000000000000000000000000000000000000000000000007270e00000000000000000000000000000000000000000000000000000000002faf0800000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36277214,28,0x7c23b721f015130a9c8e60724fd2364e9f7f735a9d1bf797122332772316ee15,0x0c192cec48ec514d152982ab18a663f146570b9e,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,7499310772839000939827460818108209122328490677343888452292252718053799772723,1200000,10000000,0,0000000000000000000000000000000000000000000000000000000000000000109475a071ffbee10e994859ed2bc8329f1b347bfc96756d5eeccd03b1a042330000000000000000000000000000000000000000000000000000000000124f8000000000000000000000000000000000000000000000000000000000009896800000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36306743,28,0x7c23b721f015130a9c8e60724fd2364e9f7f735a9d1bf797122332772316ee15,0x0c192cec48ec514d152982ab18a663f146570b9e,0x78f98638a1afd2dd94b3003d8d615ca219fe0dc6,0,7499310772839000939827460818108209122328490677343888452292252718053799772723,136363,1136358,0,0000000000000000000000000000000000000000000000000000000000000000109475a071ffbee10e994859ed2bc8329f1b347bfc96756d5eeccd03b1a0423300000000000000000000000000000000000000000000000000000000000214ab00000000000000000000000000000000000000000000000000000000001156e60000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36306753,42,0x7c23b721f015130a9c8e60724fd2364e9f7f735a9d1bf797122332772316ee15,0x0c192cec48ec514d152982ab18a663f146570b9e,0x78f98638a1afd2dd94b3003d8d615ca219fe0dc6,0,7499310772839000939827460818108209122328490677343888452292252718053799772723,136363,1136358,0,0000000000000000000000000000000000000000000000000000000000000000109475a071ffbee10e994859ed2bc8329f1b347bfc96756d5eeccd03b1a0423300000000000000000000000000000000000000000000000000000000000214ab00000000000000000000000000000000000000000000000000000000001156e60000000000000000000000000000000000000000000000000000000000000000
