event,blockNumber,txIndex,orderHash,maker,taker,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,data
OrderFilled,36987861,24,0x6866d89667223231ce77e6a882c45b130266818f82709c87e57be8573cd12a59,0x861aee254635b06fdadb884cb60922c5c81e88d0,0x63f8eb9f5f902f6637f75f10fc185e77b0f660ac,0,105392100504032111304134821100444646936144151941404393276849684670593970547907,10000000,100000000,0,0000000000000000000000000000000000000000000000000000000000000000e901d0a23bf65c358c674a7f122bbe527059b52b140addfe29687a46c5e92cc300000000000000000000000000000000000000000000000000000000009896800000000000000000000000000000000000000000000000000000000005f5e1000000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36987861,24,0x6841a410843e85178b5437a260b77bdcaa09db9ce1d74cc6e01a041ce5585d78,0x63f8eb9f5f902f6637f75f10fc185e77b0f660ac,CTF_Exchange,0,6089433785251689770076375988640770693334877259777308137609453855410548953467,90000000,100000000,0,00000000000000000000000000000000000000000000000000000000000000000d767f54812d0ad03f0f8411b781c73d61530a54cc7942c7a8c2debf51acd17b00000000000000000000000000000000000000000000000000000000055d4a800000000000000000000000000000000000000000000000000000000005f5e1000000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36987900,23,0x6866d89667223231ce77e6a882c45b130266818f82709c87e57be8573cd12a59,0x861aee254635b06fdadb884cb60922c5c81e88d0,0x63f8eb9f5f902f6637f75f10fc185e77b0f660ac,0,105392100504032111304134821100444646936144151941404393276849684670593970547907,6000000,60000000,0,0000000000000000000000000000000000000000000000000000000000000000e901d0a23bf65c358c674a7f122bbe527059b52b140addfe29687a46c5e92cc300000000000000000000000000000000000000000000000000000000005b8d8000000000000000000000000000000000000000000000000000000000039387000000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36987900,23,0x16c0971d2ebd3142cfe9372974d7c3ec37214b22a57e6083691ee7fbffe2be19,0x63f8eb9f5f902f6637f75f10fc185e77b0f660ac,CTF_Exchange,0,6089433785251689770076375988640770693334877259777308137609453855410548953467,54000000,60000000,0,00000000000000000000000000000000000000000000000000000000000000000d767f54812d0ad03f0f8411b781c73d61530a54cc7942c7a8c2debf51acd17b000000000000000000000000000000000000000000000000000000000337f98000000000000000000000000000000000000000000000000000000000039387000000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36987921,44,0x6866d89667223231ce77e6a882c45b130266818f82709c87e57be8573cd12a59,0x861aee254635b06fdadb884cb60922c5c81e88d0,0x8a4c788f043023b8b28a762216d037e9f148532b,0,105392100504032111304134821100444646936144151941404393276849684670593970547907,277500,2775000,0,0000000000000000000000000000000000000000000000000000000000000000e901d0a23bf65c358c674a7f122bbe527059b52b140addfe29687a46c5e92cc30000000000000000000000000000000000000000000000000000000000043bfc00000000000000000000000000000000000000000000000000000000002a57d80000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36987921,44,0x2b1e8129dc63cc62ac7bd8e1150bf75cf891a312a95a4b98854ff7179fdc6941,0x8a4c788f043023b8b28a762216d037e9f148532b,CTF_Exchange,0,6089433785251689770076375988640770693334877259777308137609453855410548953467,2502500,2775000,0,00000000000000000000000000000000000000000000000000000000000000000d767f54812d0ad03f0f8411b781c73d61530a54cc7942c7a8c2debf51acd17b0000000000000000000000000000000000000000000000000000000000262f6400000000000000000000000000000000000000000000000000000000002a57d80000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36988100,61,0x46daf5b3fa7d31f70e6eb2b75312a0a87133644a67dd20a8dff9d1fba5400177,0x8a4c788f043023b8b28a762216d037e9f148532b,0xc0bf5ac92f4596b49d8cd7caf8ccba7733ff5d96,0,26123139076199609978522847027495726840275308007885498317455055187418797035383,171646200,173380000,0,000000000000000000000000000000000000000000000000000000000000000039c12c395df55c753143b3684c35831de325999cc72df5604361a46e6653cf77000000000000000000000000000000000000000000000000000000000a3b1cf8000000000000000000000000000000000000000000000000000000000a5591a00000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36988100,61,0xd7d8e790f7ba96766e582e9323a8b97d7ed895f8f70d0d032618ad2138830aef,0xc0bf5ac92f4596b49d8cd7caf8ccba7733ff5d96,CTF_Exchange,26123139076199609978522847027495726840275308007885498317455055187418797035383,0,173380000,171646200,0,39c12c395df55c753143b3684c35831de325999cc72df5604361a46e6653cf770000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a5591a0000000000000000000000000000000000000000000000000000000000a3b1cf80000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36988196,56,0x7205efd1d7496847443e366eb43c98597cc13d1d9e1ec14488f87ff6e253b9d9,0x033dc6e3e3e0a3ae55402576990392ae910aaf05,0x1687b471647682b54c54bc0d9bfff5e4cf23cfdc,109116338599204431446574747251192624868451978658636298128248845415338473031066,0,70000000,63000000,0,f13da8b6ba02b2b424206f356ba6ff5d61ed31ee9e186e513d4f1d292c3a059a000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000042c1d800000000000000000000000000000000000000000000000000000000003c14dc00000000000000000000000000000000000000000000000000000000000000000
OrderFilled,36988196,56,0x49bc4196a437ccb5f079645a0a8168af1e0991023afc27a98abf0ea88c8c4638,0x1687b471647682b54c54bc0d9bfff5e4cf23cfdc,CTF_Exchange,0,109116338599204431446574747251192624868451978658636298128248845415338473031066,63000000,70000000,0,0000000000000000000000000000000000000000000000000000000000000000f13da8b6ba02b2b424206f356ba6ff5d61ed31ee9e186e513d4f1d292c3a059a0000000000000000000000000000000000000000000000000000000003c14dc000000000000000000000000000000000000000000000000000000000042c1d800000000000000000000000000000000000000000000000000000000000000000
